type,id,parent_id,text
reply,UgxHm5vwV7Y66GfLZzZ4AaABAg.AITbzENhgM2AIUVqVas6Iu,UgxHm5vwV7Y66GfLZzZ4AaABAg,"​Mulyono nyantai aja broo,masih bisa sowan sana sowan sini, lihat roy dkk panik ngadu sana sini  ITU TANDA HABIS INI GILA BROOO ​@@imsheva1517"
comment,Ugwfw-gQcpnJ6Bu-TK54AaABAg,,"semangat bang roy, rakyat membelamu"
comment,Ugy8vP6v5m5362MGlN94AaABAg,,Sakit jiwa roy panci
comment,UgxJ_f7NncHlDut3yBZ4AaABAg,,Hasibuan kurang pengalaman kyk e
comment,UgzN7vpflvp-frQbb-t4AaABAg,,SEMANGAT ROY CS ..KAMI RAKYAT MENDUKUNG KALIAN MASUK PENJARA .. SEMOGA LANCAR
reply,UgzN7vpflvp-frQbb-t4AaABAg.AITbmYM7Hj4AITdhYvroLJ,UgzN7vpflvp-frQbb-t4AaABAg,Amin segera kan jng lama2
reply,UgzN7vpflvp-frQbb-t4AaABAg.AITbmYM7Hj4AITeU1fCjZA,UgzN7vpflvp-frQbb-t4AaABAg,"Ternak mulyono,,, kajian ilmu penjara mulu 😅😅😅"
reply,UgzN7vpflvp-frQbb-t4AaABAg.AITbmYM7Hj4AITegMjGMAH,UgzN7vpflvp-frQbb-t4AaABAg,G semuax
reply,UgzN7vpflvp-frQbb-t4AaABAg.AITbmYM7Hj4AITh3rmEYxi,UgzN7vpflvp-frQbb-t4AaABAg,Ternak
reply,UgzN7vpflvp-frQbb-t4AaABAg.AITbmYM7Hj4AIThbmAbJ60,UgzN7vpflvp-frQbb-t4AaABAg,Rakyat penipu
comment,UgycOPlopkayEHCcnTN4AaABAg,,Jangan percaya polri
comment,Ugy-ZmYAIb7iGWzKV_F4AaABAg,,Saya yakin palsu
comment,Ugx2ALEdV4do_bf8uBl4AaABAg,,"Mungkin LABFOR nya lebih bagus dari amerika,tapi orang&quot; PARCOK nya  tidak bisa di PERCAYA.."
comment,UgzeoV4-gnZUW1ipwJ54AaABAg,,Pengacara Yakub hanya bernarasi untuk mebela Klain nya...buseeeet
comment,Ugz216VbNF5tWpr4jBN4AaABAg,,Kalau di tanya tujuan nya sudah sangat jelas INI ORANG ORANG CUMA BUTUH UANG UNTUK BERAS MAKANYA MENCARI KESIBUKAN DENGAN CARA SEPERTI INI 😅 APALAGI INI ROY SURYO 😅
reply,Ugz216VbNF5tWpr4jBN4AaABAg.AITb_nvm8_kAITcSx3LypC,Ugz216VbNF5tWpr4jBN4AaABAg,"Lawak Roy Suryo juga lebih kaya dari ente 😂😂,mending ente urusin utang2 ente yg belum di bayar kalo cuma komen pembenci2 aja taunya kocak😂😂😂"
comment,UgzDdteCrjSVI6Kj6VV4AaABAg,,"Gak perlu yakub yg modal nama besar bapak nya otto h, pengacara kampung pun kalau jadi kuasa hukum joko pasti menang, di belakang nya parcok"
comment,UgwlpcrNIFYQTGWWlsF4AaABAg,,"Yaqin Roy udah kebablasan menghina aparatur negara,,kalau jaman Pak Harto udah di karungin!!!!!!"
comment,UgwI0Epy6RcZqyeuAQR4AaABAg,,Jangan duduk dikursi roda lg ya😢😢😢
comment,UgwT9VVqEGe_hH59mXx4AaABAg,,Takut kali transparan?? Ada apa? Hayoooo😂
comment,UgzlPskDv9cfmjMY_N94AaABAg,,"Di rendahkan serendah-rendahnya, dihina Sehina-hinanya, di ngibul sengibul-ngibulnya"
reply,UgzlPskDv9cfmjMY_N94AaABAg.AITbPjZuP60AITbdOapZaz,UgzlPskDv9cfmjMY_N94AaABAg,Ada filmnya &quot;jenius wedus&quot;
comment,UgxcmJOxE-hFXO6xCbt4AaABAg,,jangan  memutar balikan pakta tetap  kebaikan tidak  akan kalah  oleh kebatilan  dan Alloh tidak akan salah dan Alloh tidak tidur
comment,UgwNxow2by8TkQUe0m14AaABAg,,lumayan kang roy dpt job maklum lgi nganggur blom   ada partai yg pake jasamu
reply,UgwNxow2by8TkQUe0m14AaABAg.AITbN5IvPPoAITcdA8Ec48,UgwNxow2by8TkQUe0m14AaABAg,Lah?
comment,UgyCoFyH9qROZiJqrfh4AaABAg,,Ijazah itu urusan akademik. Kalau UGM menyatakan asli berarti asli. Bikin gaduh dan pencemaran nama baik&#39; itu urusan polisi. Semoga cita cita Roy Suryo untuk jadi pertapa di penjara terkabul...!!
comment,Ugzumqm74HfIgWLTDpt4AaABAg,,"Seperti nya statement dari pak susno ini sebuah kode/petunjuk di menit <a href=""https://www.youtube.com/watch?v=n6YE2vkqVOE&amp;t=907"">15:07</a> sampai menit ke 15 :22"
comment,UgyMARpu2KR2Lf8Cc9F4AaABAg,,malah melihatkan kebodohan demi menutupi kebohongan 😂 maju trus bung roy demi bangsa Indonesia❤
reply,UgyMARpu2KR2Lf8Cc9F4AaABAg.AITbHHyFAAxAITduFyQmVJ,UgyMARpu2KR2Lf8Cc9F4AaABAg,Kelihatan Bodoh nya Roy Suryo
comment,UgwSSUGP3hi_Q4MfnJ94AaABAg,,Ini neh yg jadi pa jokowe da mau memperlihatkan izazah&#39;x di muka Roy cs.. pasti ada z yg di bilang salah....😂😂
comment,UgwQRRZs-h76NxOaXn14AaABAg,,Santai saja ini permainan politik😊😊
comment,UgwuxHqdZq2DXsNkLhB4AaABAg,,"Semangat Pak Roy, Pak Rismon dan Bu Tifa.....kami mendukung perjuangan kalian, bismillahirrahmanirrahim Allah akan melindungi dan menolong perjuangan kalian aamiin aamiin allaahumma aamiin"
reply,UgwuxHqdZq2DXsNkLhB4AaABAg.AITbDu6BiemAITfUrhh3b0,UgwuxHqdZq2DXsNkLhB4AaABAg,Aamiin....<br>Saya juga siap ngedukung penuh mas Roy Suryo dan bang Rismon juga dr Tifa 👍👍
reply,UgwuxHqdZq2DXsNkLhB4AaABAg.AITbDu6BiemAITflFfbcHx,UgwuxHqdZq2DXsNkLhB4AaABAg,🤣🤣🤣🤣
reply,UgwuxHqdZq2DXsNkLhB4AaABAg.AITbDu6BiemAITg3IXYB1k,UgwuxHqdZq2DXsNkLhB4AaABAg,Aamiinnn .. tpi perjuangannya itu apa yaa? Aku cuma baca2 kok tentang panci ya?
reply,UgwuxHqdZq2DXsNkLhB4AaABAg.AITbDu6BiemAITgIak1u0M,UgwuxHqdZq2DXsNkLhB4AaABAg,Iyaa
reply,UgwuxHqdZq2DXsNkLhB4AaABAg.AITbDu6BiemAITgQr0NQJQ,UgwuxHqdZq2DXsNkLhB4AaABAg,😂😂😂ini bentuk org dobol
comment,UgxhaBHDXL7pwO1Khcd4AaABAg,,"Kelakar tawa khas Roy suryo bikin gw cengengesan sndiri, sangat lepas ketawanya 👍"
reply,UgxhaBHDXL7pwO1Khcd4AaABAg.AITb6YXsKkVAITdvCF4k33,UgxhaBHDXL7pwO1Khcd4AaABAg,Lepas lah bntar lgi msuk sel
reply,UgxhaBHDXL7pwO1Khcd4AaABAg.AITb6YXsKkVAITnqukznBN,UgxhaBHDXL7pwO1Khcd4AaABAg,​@@Semplo12yg masuk sel itu adalah orang yg dapat jatah 50℅ dari judol😂
comment,UgxPuH1YFAP0v2TKHc54AaABAg,,Pembela jokiwo mayoritas ibL-15
comment,UgzFjDC2sMyDI6uAvmZ4AaABAg,,Moderatornya berisik
comment,Ugykv5fXIqRm9Q7owjl4AaABAg,,Roy Suryo sing gawe gaduh prengas prenges kepruk ndase sisan
comment,UgxZzpAPavr09Jtw6Ix4AaABAg,,masa hanya segitu kemampuan negara kita. uji karbon saja blum <br>masih cara mengetahui ke aslian ijasah
comment,Ugx0t2Ll2Um6bEBo6Op4AaABAg,,Sebaiknya.ms.roy.tuntut.ay.bareskrim.mas.roy
comment,UgyB9GcK15CM-gm699R4AaABAg,,"Ijazahnyabsdh di cek labfor, hasilnya sdh ada, skrng biar fair RS dan CS di periksa juga kejiwaannya.... 😂😂😂"
comment,Ugwf0DyEHBGogDANElN4AaABAg,,Undang UGM dan dumatno dong..ini kok ga diundang??pada ga mau atau memang sengaja ga diundang
comment,Ugxtgew5IomMHda7R8F4AaABAg,,Acara tidak berbobor
comment,UgyefrrF7EPQpIV-cdd4AaABAg,,"Kira² serepot itu pembuktian ijazah, ada laporan berita ada oknum pembuatan ijasah kira² siapa penggunanya. Tentu akan merasa aman pengguna ijazah palsu karena repot harus ke pengadilan."
comment,UgwRQUZrOHt-pPmV7uN4AaABAg,,mantap pk Roy dan pak prof
comment,UgxSR1W4Hkqub6A4sW14AaABAg,,lieur aing mah episode na teu anggeus anggeus 😂
comment,UgyAvHpG88kirQGenmJ4AaABAg,,Roy jgn lupa ya intelijen  skrg mngikuti dan merekam setiap acaramu ya...Jgn mnyesal kau ya😂
comment,Ugwre6eCMA2CexPapfV4AaABAg,,"Sedih , kasian tapi kagak di tunjukkan tok tok"
reply,Ugwre6eCMA2CexPapfV4AaABAg.AITarSGIe7yAITc2FMHJla,Ugwre6eCMA2CexPapfV4AaABAg,kaya pelawak anda itu 😅😅😅😅😅😅 jika di tunjukin mungkin loe akan diam.tapi yg dpt bayaran gak mungkin diam  nyari nyari terus kesalahan nya ..tapi tunggu aja pasti anda akan lihat .krna pengadilan akan menunjukkan nya itu pasti krna itu barang bukti
comment,UgyRc6f5OG3YD1dtcjJ4AaABAg,,"Kasihan anak istrimu roi dan kawan kwan nya, jangan kalian kira banyak netizen yg dukung kau maka semakin pede fitnah. Ngpain kau jadi korban 😂😂"
comment,UgzRhfGhH2N2AlUfUPJ4AaABAg,,Ketawa mulu Krok...gak kering gigi loe 😂😂😂
comment,UgytylE0sKOsTxPHZnp4AaABAg,,"Rs masih mau beres2 alat dapur dlu, jdi tolong jgn buru2 d jemput ya,, ngarep bgt dia,, masih bisa beberapa episode katanya <a href=""https://www.youtube.com/watch?v=n6YE2vkqVOE&amp;t=3515"">58:35</a>-36 😂😂"
comment,Ugz0IoIvdoJYip58upZ4AaABAg,,ITINya KASUS VINA CIREBON
comment,Ugz1fwJVeqpOI9KNG354AaABAg,,Haha tumben roy orang lg ngomong ga cengar cengir lagi😂  wajahnya keliatan bgt ketakutan  sekarang dipasang muka serius😂
comment,UgzJtVrJHHAxqIPZlZF4AaABAg,,"DUA ARAH sebenarnya pengen membenturkan Pak Susno Duadji dengan Roy Suryo, eh ternyata mereka berdua pernah bekerja di tempat sama di Mabes polri bagian identifikasi.😂😂😂 Yakup anak muda main mobile legend aja  pengalaman masih kurang. Lulusan TK juga bisa ngomong begitu 😂"
comment,UgzD0tAHTbRATbQAhz54AaABAg,,"Kalo rekayasa pasti konangan, krn sdh jaman canggih"
comment,UgwQIBNviYGIYnBtUwF4AaABAg,,Semangat psk roy sampai ke kutub Selatan ada jeruji 😂😂😂
comment,UgyTmPei0M0B4Crpdpl4AaABAg,,semangat mas Roy dan kawan2 . berjuang sampai  masuk jeruji besi yahh. saya mendukung anda dan kawan2 berada di jeruji besi.
reply,UgyTmPei0M0B4Crpdpl4AaABAg.AITahdeOKGQAITgKVc_v4m,UgyTmPei0M0B4Crpdpl4AaABAg,​@@baderundarman7489makasih di bantu aminkan bang... ayo kita dukung trus Roy koplak &amp; kawan&quot;  sampai ke jeruji besi 😂
reply,UgyTmPei0M0B4Crpdpl4AaABAg.AITahdeOKGQAITjsPt4WbN,UgyTmPei0M0B4Crpdpl4AaABAg,Ma​@@Hannan00-v9xma&#39;af aku salah jawab
comment,UgyIbEIlgCDqKrytvLx4AaABAg,,seandai nya pernah kuliah apakah kuliah nya selesai..??Bisa jadi di DO akhir ny tidak selesai kuliah nya dan tidak ada ijazah nya
comment,UgzwPIrkTRE3itJOmj14AaABAg,,Yg gini nih mencerahkan dan mengedukasi masyrakat luas. Debat tdk saling hujat. Mas roy mantap. Mas yakub juga mantap. Tinggal kita sbagai netizen menyimpulkan dr hasil acra ini.
comment,UgzXJSjXbOXvn-BI8lF4AaABAg,,uang dan kekuasaan membuat kebohongan menjadi kebenaran.
comment,Ugyb7BMDcOtmshu1JnJ4AaABAg,,"Asli lah woy, yg  jual sudah bilang asli koq"
comment,Ugx6cA9s_HEXShlX8fJ4AaABAg,,tolong pak prabowo kirim r...i ini keantartika pusing pala saya denger org ini tiap hari ngeyel nya ngk ketulungan😢
comment,UgzjMuqClhbhjpBx1fF4AaABAg,,"Tidak apa Roy Suryo dan kawan kawan nya di penjara, asalkan ijazah itu sudah Lef porensik dari ke dua pihak,"
comment,UgxpQ3yYeHltc6EkaEF4AaABAg,,"Cengar-cengir roy panci pertanda segera masuk bui, menutupi malu, UGM DAN BARESKRIM POLRI SUDAH MENYATAKAN IJAZAH NYA ASLI, apalagi yang mau di cari2 kesalahan, bawa2 nama PBB lah, komnas HAM lah 😅😅😅😅😅😅"
comment,UgyXx-yeY6hYDT33Bo14AaABAg,,Panci nyanyi Indonesia Raya aja ga hafal
comment,UgyqkV_PM9eW5nNkN-J4AaABAg,,Susah amat yah tinggal tunjukin fisik nya
comment,UgwkP2a3WzwGAnfUoV14AaABAg,,"aku tak menyesali diam ku, tapi aku menyesali banyak nya mulut ku berbicara ( Umar bin Khattab RA )<br><br>kalo sidang di gelar lari ke RSJ aja Roy.. hanya ODGJ yg mampu membatal kan status tersangka"
comment,UgwZURXy7bQheFGiz8J4AaABAg,,suro roy bising. kayak knalpot bocor
comment,UgxeLjNr2GjznR5qHk94AaABAg,,POKOKNYA HARUS PERCAYA<br>PDHL INSTITUSI NYA TINGKAT KEPERCAYAANNYA SANGAT SANGAT RENDAH
reply,UgxeLjNr2GjznR5qHk94AaABAg.AITaJaAEWO6AITbTFRhvej,UgxeLjNr2GjznR5qHk94AaABAg,CASE CLOSED... dagelan semua 😂
comment,UgybxdtMZbuAmmSWgEZ4AaABAg,,"Hukum sekehendak ndas mu saja namanya itu, belum final sudah di tutup, ampun,"
comment,UgxKgLXEaTupfNr-AvF4AaABAg,,"debat saja terus, bawa saja kepengadilan siapa yang masuk bui itula yang salah"
comment,UgzAGgxnohQsKUlsno94AaABAg,,Asli atau tidak..Harus Netral dari pihak 1 dan 2
comment,Ugy7xFoRhwQNg90_hGJ4AaABAg,,Emang ijazahnya roy suryo asli?
comment,Ugwht_Gl_3iL4eNxtiJ4AaABAg,,"Bukti cukup ijazah foto copy saja😂😂 hancur polisi Indonesia di bawah tangan jenderal listiyo,,"
comment,Ugx_nbM3T6_4lVSMGdp4AaABAg,,Terus lah berjuang R.S dkk sampai tercapai tujuan mu dan tertawa lah yang lantang...
comment,UgzuaC9oXqattFEWV794AaABAg,,jika kasus ini selesai saya akan adakan makan bersama
comment,UgyUc8Nhhw9dt28GScx4AaABAg,,Masyarakat tidak percaya lagi dengan uji forensik Bareskrim mereka yang sudah&quot; pandai merekayasa kasus
comment,Ugyg9cPlYjf0aX1dsjt4AaABAg,,"Menunjukkan ijazah asli ke publik gak bakalan selesai masalahnya, pasti akan dicari terus sama si ono"
comment,Ugz2IaxSNhE1Zbk2zR14AaABAg,,"Sdh tau kan niatnya apa?😂...lihat saja dagelannya....mimangnya gratis tampil di media...?...<br>Mungkin mas roy anggap ini sbagai mata pencahariannya...ya biarin aja......cara cari rejeki tiap org kan bda²...yg penting jangan...slalu mengatasnamakan rakyat....demi cuan...rakyat tidak smua bodoh....ksana ksini slalu rakyat yg di jadikan judul orkestranya....skali² jentel dong....jangan rakyat yg di jadikan taming....seolah2 ini semua kehendak rakyat, rakyat yg mana?....grombolannya dia saja mungkin."
comment,Ugx1STQ4AQw0xomIZ3l4AaABAg,,Roy Suryo bau mulutmu 😅
comment,Ugz-qiMKh_IAS2svlNd4AaABAg,,"Roy suryo orang nya partai lambang mercy, supaya kader nya jadi cawapres 2029 😂😂😂😂😂"
comment,UgxbhbZZmJyVAM_UebF4AaABAg,,Si panci ktwa2 😂😂😂😂dikit lagi udah di bui tu😂😂😂😂
comment,Ugz7SNYPuFmfcoYjEcp4AaABAg,,"Kompa5 ini sepertinya tidak netral,<br>Contohnya menggunakan pesan subliminal untuk memengaruhi pikiran bawah sadar penonton, untuk meyakini bahwa keputusan dari kepolisian sudah mutlak dengan mengulang-ulang pesan yang sama disetiap jeda iklan ."
comment,UgzfuS0Jw-WzoZF0m2Z4AaABAg,,semangat mas roy suryo❤
comment,Ugxqp0T2hYrJ4qeMnAd4AaABAg,,"Seharusnya negara bangga mempunyai warga negara yg dapat menguasai iptek, seperti bj habibi, rismon , dan roy suryo, eeeeeee malah disepelekan,"
comment,UgzI-EEFpN-6iIxSiit4AaABAg,,Dasar rs panci sinting😂😂😂😂😂
comment,UgwZu1sJnWA3eOiAull4AaABAg,,... sakit ... s a k i t ... ribut lagi ... identik/otentik/asli ... roy suryo ... roy suryo ... tobat dah tobat tuh orang yg punya urusan sama loe ... wkwkwkwkwkwk ... belum puas ??? ... sekarang puas-puasin aja dulu ... emak ngidam apa waktu hamil ??? ... wkwkwkwkwk ... belum puas tunggu klimaksnya dipengadilan wkwkwkwk ...
comment,UgxItdLHcnXVodfMAvJ4AaABAg,,"Roy Suryo Rakyat selalu mendukungmu, karna penjelasan dan nalarmu Detail dan logic!"
reply,UgxItdLHcnXVodfMAvJ4AaABAg.AIT_ogL02nxAITaN1m5Jnr,UgxItdLHcnXVodfMAvJ4AaABAg,Rakyat yg mana son
reply,UgxItdLHcnXVodfMAvJ4AaABAg.AIT_ogL02nxAITagl3j7v_,UgxItdLHcnXVodfMAvJ4AaABAg,Mndukung masuk bui😂
reply,UgxItdLHcnXVodfMAvJ4AaABAg.AIT_ogL02nxAITaqLLzc6i,UgxItdLHcnXVodfMAvJ4AaABAg,Rakyat yg mana kok bawa bawa rakyat  😂😂😂
reply,UgxItdLHcnXVodfMAvJ4AaABAg.AIT_ogL02nxAITaxl8W11Y,UgxItdLHcnXVodfMAvJ4AaABAg,Ya silahkan mendukung. Nanti jgn lupa roy surya dkk d besuk nya .. 😂😂😂
reply,UgxItdLHcnXVodfMAvJ4AaABAg.AIT_ogL02nxAITbL0BhZ21,UgxItdLHcnXVodfMAvJ4AaABAg,Rakyat opo mas
comment,UgxrsPSlOzCrnVXHYNd4AaABAg,,Dia punya omongan sendiri yg menjawab ke TOLOLANNYA sendiri
comment,Ugz39XmtsaqCKAZMe0J4AaABAg,,Pak susno mau...nanya ...enakan mana jadi petani atau jadi tukang cebok😂😂😂
comment,UgwJRTuWV6kGKfmfuId4AaABAg,,"Sadar tidak sadar,<br>Polri, ugm sedang mencoba cuci tangan bersama😂"
comment,Ugyfbf93MR5nr3TzxmN4AaABAg,,Harus di pidanakan agar menjadi pelajaran bagi siapa pun di negeri agar TDK sembarangan menuding orang..
comment,Ugy5J-cghN-Csy-zEWR4AaABAg,,Bazer mulyono lgi kebakaran jenggot.. berkompot langsung mampir di mari. Lawan dah tu tsunami kecurigaan scara meluas.
comment,UgzG4Wa_CJ2Vogs9eap4AaABAg,,Authentic translate bahasa adalah Asli
comment,Ugyjy6IcZvRMQTnwXl54AaABAg,,Sehat sll mas roy..
comment,UgxXWmjeBuAgovy9k8V4AaABAg,,Ini yg namanya orang pinter yg keblinger.ya itu pak roisuryo yg cara bicaranya berbelit Belit.😮
reply,UgxXWmjeBuAgovy9k8V4AaABAg.AIT_hoU9nihAITb3NFKa8c,UgxXWmjeBuAgovy9k8V4AaABAg,bikin gaduh
comment,Ugw__B00OVBGHrWIeZ54AaABAg,,"Perlihatkan aja ijazanya kalau memang ada ,asli"
reply,Ugw__B00OVBGHrWIeZ54AaABAg.AIT_gBvHEtTAITdAvxKSZY,Ugw__B00OVBGHrWIeZ54AaABAg,Betul itu... Masak hy fotokopi dan omong doang
reply,Ugw__B00OVBGHrWIeZ54AaABAg.AIT_gBvHEtTAITdb8I584S,Ugw__B00OVBGHrWIeZ54AaABAg,"Nanti di perlihatkan ke pengadilan bukan ke bapak ibumu,kenapa harus di perlihatkan ke pengadilan ya itu untuk kasih masuk panci di bui,,"
reply,Ugw__B00OVBGHrWIeZ54AaABAg.AIT_gBvHEtTAITeDlCLRsc,Ugw__B00OVBGHrWIeZ54AaABAg,"Ingat kasus sambo, km 50, kanjuruhan, jesika kopi sianida, kasus vina dst,,, barang bukti justru d rusak oleh institusi yg katanya penegak hukum😂😂😂"
comment,Ugwv4RLFcrw-9K4FGn54AaABAg,,"Kenapa saya harus percaya barang yg tdk ada bukti nya. Sebodoh itu kah kami harus mempercayai barang yg gak ada bukti nya, padahal untuk menunjukan barang buktinya bisa di tampilkan dgn mudah, kenapa gk di perlihatkan."
comment,UgxBYIRx1I4TAkq5FnN4AaABAg,,Kalau finalnya dipengadilan ya monggo
comment,UgyHv3omDC8sv5d6lq94AaABAg,,Hakim aja byk yg ketangkap gara2 suap....🤦<br>Polisi apalagi...
comment,UgxBdCRWmB5fu2nJasB4AaABAg,,Butuh keberanian ..dan penuh resiko untuk mengungkapkan kebenaran...semangat trs demi  kebenaran....
comment,UgzywVPPd8zv4f45cup4AaABAg,,Kriminalisasi MBA
comment,UgwDAuZiEdrLkW0HSb54AaABAg,,"MUNAFIK JIKA SI PANCI BILANG JIKA DR AWAL IJASAH DI TUNJUKAN INI AKAN SELESAI!!??<br><br>BAHKAN DGN SEGUDANG BUKTI YG VALID SAJA MASIH DI TOLAK!!!DARI IJASAH MELEBAR KE SKRIPSI,DR SKRIPSI NANTI MELEBAR KE NOMER SEPATU,UKURAN SEMPAK,DLL...DASARNYA INI ADALAH KEBENCIAN DAN MOTIF DENDAM ATAU SNEGAJA MEMBUAT INDONESIA RICUH AJA!!!<br><br><br>SIMALING PANCI DAN PENTOLAN2 HTI G MUNGKIN BISA TIDUR NYENYAK...😂😂😂"
comment,UgxKm8FZX0Cnwi9x1Fh4AaABAg,,mantan narapidana.  kog di ladenin😅😅😅😅
comment,UgxwIomgenTOuslvGft4AaABAg,,Roy Suryo ketawa terussss😂😂😂😂
comment,Ugy_bbVzLDTouFF0FX94AaABAg,,"Apapun hasilnya,, tetap percaya pada bung Roy Suryo dkk,, ilmu pengetahuan n fakta yg clear dibungkam dengan hukum pesanan kekuasaan,, kaum munafik insyaallah akan hancur secepatnya"
comment,UgymeI2Dv2J50n1Nfxd4AaABAg,,Ini Konoha bung..iblis pun bisa jdi malaikat 😂😂😂😂
comment,UgzWcXhm0cD7FRQ6jtZ4AaABAg,,Pak Susno kayaknya jengkel banget ngelihat Roy Suryo
reply,UgzWcXhm0cD7FRQ6jtZ4AaABAg.AIT_Stma72dAITcO3AhXua,UgzWcXhm0cD7FRQ6jtZ4AaABAg,aslinya iya jengkel cuma pak Susno orang berwibawa orang cerdas bisa menahan emosi
comment,Ugz0Vsw_4FrOtmN2IBZ4AaABAg,,Kalo sudah bohong sulit dipercaya...
comment,UgxW0izTI5GwHwJ0k6t4AaABAg,,Ternak ternak mulyono mullai di lepas liarkan 😂😂😂 hayo serang bang Roy 🎉🎉🎉
comment,UgyP4eauROp-7i-3UGJ4AaABAg,,"bagus kerja polri menentukan identik, biarkan pengadilan yg menentukan asli atau palsunya karena perlu dikaji dengan ilmiah"
reply,UgyP4eauROp-7i-3UGJ4AaABAg.AIT_Osdty0LAIVCAqNAUC5,UgyP4eauROp-7i-3UGJ4AaABAg,Sejak jaman mas Joko polri SDH jdi bagian keluarga mas Joko...😅
comment,Ugyyx6wtafK55v4MuuR4AaABAg,,Roy suryo ini membangun opini publik tetep harus diakhiri
comment,UgyJq3B54JGuOzhaueV4AaABAg,,mas suryo anda memang pintar ber kata kata tapi ingat lah kebohongan anda akan terbukti kami masyarakat kecil hukum aja pembuat gaduh pemerintahan pak perabowo yg menginginkan indonesia maju makmor
reply,UgyJq3B54JGuOzhaueV4AaABAg.AIT_Nmtj3WyAITb1sA_djo,UgyJq3B54JGuOzhaueV4AaABAg,Mimpi indonesia makmur kalau pejabat bohong dibela sampai mati 😂
comment,Ugygil-ct3Z8mWMa2vZ4AaABAg,,SELAMA JUJUR KEMANAPUN GK TAKUT<br>KAMI PNDUKUNG YG SIAP KAWAL <br>KLW TIPU&quot; BELIT BELIT SUSAH SAMPAI KPN
comment,Ugy0HVKjtwKTE8FWyJB4AaABAg,,Padahal Alloh sdh jelas dan gamblang mnunjukan aib mulyono sayang ternakanya terus melawan dan ikut dlm kebohongan.
reply,Ugy0HVKjtwKTE8FWyJB4AaABAg.AIT_KeaCtwMAITcsUNLvzH,Ugy0HVKjtwKTE8FWyJB4AaABAg,Namanya ternak kan bisanya makan gak isi mikir
reply,Ugy0HVKjtwKTE8FWyJB4AaABAg.AIT_KeaCtwMAITjFQAlsrv,Ugy0HVKjtwKTE8FWyJB4AaABAg,Tapi aku coba bertanya sama kamu apakah sudah ada jaminan ketika dokumen itu ditunjukkan akan menyelesaikan semua ini tidak kan jadi stok berpikir cukup menunjukkan dokumen itu selesai masalah
reply,Ugy0HVKjtwKTE8FWyJB4AaABAg.AIT_KeaCtwMAITx4TOTji6,Ugy0HVKjtwKTE8FWyJB4AaABAg,"Aib yg mna,?  Bukan&#39;y kbalij bahwa gerombolan roy panci dkk yg terlihat jelas menuduh dan memfitnah. Alhamdulilah saya jdi orang cerdas jdi ga bisa di bodohi roy panci dkk."
reply,Ugy0HVKjtwKTE8FWyJB4AaABAg.AIT_KeaCtwMAITxEIUgs4B,Ugy0HVKjtwKTE8FWyJB4AaABAg,"​@@maulanafiqru6482ga bakalan selesai wlw&#39;pun di tunjukn, kita tau smua bagaimna busuk&#39;y gerombolan roy panci dkk."
comment,UgzOgLIEA6xsOcnYriZ4AaABAg,,"Yang selama ini bikin gaduh se  indonesia adalah roy.    Mulutmu adalah harimau mu roy,, dan penjara menantimu."
comment,UgwyaZiVf7LEZsiNKop4AaABAg,,Mbulet Roy panci😂
reply,UgwyaZiVf7LEZsiNKop4AaABAg.AIT_GyJRGQ4AITc0TyrSAg,UgwyaZiVf7LEZsiNKop4AaABAg,intinya 2 kubu sama2 mbulet
comment,UgyNE1idkQo2cl5Sw5p4AaABAg,,Lanjut m asukan roy panci cs ke penjara😄😄😄😄👍👍👍👍
comment,UgxMIV1ntRSfudcoM6R4AaABAg,,Emang roy itu ilmuan apa seh<br>Suwer tanya
comment,Ugxyk0Kej-DfRrg7C054AaABAg,,"terbuka dong kemarin waktu dijelaskan oleh bareskrim. Kagak kelar kelar ini kasus, karena ruwet dibuat sendiri. Giliran konpress meragukan"
comment,UgwFg5jK3eHFQZFpUAx4AaABAg,,"Urusan begini aja ribet amat,Ampe bertahun2,jgnan2 emang bener emang palsu,sengaja cari cara untuk ngeles,buka dong secara gamblang,dari ke 2 belah,dan pihak2 yg berwenang,gitu aja kok repot,Lo emang benar2 asli😛😛"
comment,UgyP4MX7ZXFynRkHMSl4AaABAg,,Roy Suryo senyum&quot; tapi di dalam hati nya ketar ketir 😄🫢
comment,UgyD-kMdCKH8XVYZLXt4AaABAg,,Semangat bung roy❤
reply,UgyD-kMdCKH8XVYZLXt4AaABAg.AIT_ASlpP9dAITnKBGFutw,UgyD-kMdCKH8XVYZLXt4AaABAg,😂
comment,UgywNDOgUHBMROHqVJ14AaABAg,,Yng mendukung Roy cs dia mau ikut masuk penjara
comment,UgxGUM9HiGr8eVCK7mh4AaABAg,,Yakupp yakuppp ... .   ...
comment,UgxVcoOn_jqwRK6aXKF4AaABAg,,Ditangkap saja RS ini..dia udah dapat duit dari bandar.
reply,UgxVcoOn_jqwRK6aXKF4AaABAg.AIT_6HKUjYAAIT_KxbyvUl,UgxVcoOn_jqwRK6aXKF4AaABAg,Sdm rendah
comment,UgxSA1FORZFF3TxMB4J4AaABAg,,Royko i ra sekolah ketok e .sopan santun ora enek...gk menghormati blas...di undang nek ndi&quot;...gangguan mental wong iki
comment,UgxwPGcTUfAyBb6bUP94AaABAg,,Sukrok memang Sakit Jiwa...giliran orang ngomng dia iya2..setuju2..ngangguk2 cengengesan....😂😂😂
